,ID,Date,Primary Type,Year,Time Period,DateTime,Hour
1387111,22842,10/13/2016 11:28:00 PM,HOMICIDE,2016,PM,2016-10-13 23:28:00,23
1387126,22843,10/13/2016 10:22:00 PM,HOMICIDE,2016,PM,2016-10-13 22:22:00,22
1387252,10715882,10/14/2016 02:00:00 AM,SEX OFFENSE,2016,AM,2016-10-14 02:00:00,2
1387302,10715991,10/14/2016 11:30:00 AM,SEX OFFENSE,2016,AM,2016-10-14 11:30:00,11
1387856,22846,10/14/2016 07:26:00 PM,HOMICIDE,2016,PM,2016-10-14 19:26:00,19
1387857,22847,10/14/2016 08:21:00 PM,HOMICIDE,2016,PM,2016-10-14 20:21:00,20
1387858,22848,10/14/2016 08:42:00 PM,HOMICIDE,2016,PM,2016-10-14 20:42:00,20
1387859,22849,10/14/2016 08:33:00 PM,HOMICIDE,2016,PM,2016-10-14 20:33:00,20
1387860,22850,10/14/2016 09:35:00 PM,HOMICIDE,2016,PM,2016-10-14 21:35:00,21
1388617,22851,10/15/2016 04:45:00 AM,HOMICIDE,2016,AM,2016-10-15 04:45:00,4
1388618,22852,10/15/2016 07:25:00 AM,HOMICIDE,2016,AM,2016-10-15 07:25:00,7
1388619,22853,10/15/2016 05:29:00 PM,HOMICIDE,2016,PM,2016-10-15 17:29:00,17
1388642,10717495,10/16/2016 01:10:00 AM,SEX OFFENSE,2016,AM,2016-10-16 01:10:00,1
1388685,10717572,10/16/2016 03:20:00 AM,SEX OFFENSE,2016,AM,2016-10-16 03:20:00,3
1388914,10718039,10/16/2016 05:00:00 AM,SEX OFFENSE,2016,AM,2016-10-16 05:00:00,5
1389212,10719254,10/16/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-10-16 00:00:00,0
1389256,10719680,10/16/2016 05:15:00 PM,SEX OFFENSE,2016,PM,2016-10-16 17:15:00,17
1389257,10719683,10/16/2016 10:47:00 AM,SEX OFFENSE,2016,AM,2016-10-16 10:47:00,10
1389303,22854,10/16/2016 06:47:00 PM,HOMICIDE,2016,PM,2016-10-16 18:47:00,18
1389312,10726250,10/03/2016 03:00:00 AM,SEX OFFENSE,2016,AM,2016-10-03 03:00:00,3
1389354,10720391,09/25/2016 03:00:00 AM,SEX OFFENSE,2016,AM,2016-09-25 03:00:00,3
1389359,10720817,10/16/2016 11:45:00 PM,SEX OFFENSE,2016,PM,2016-10-16 23:45:00,23
1389621,10725460,10/13/2016 01:00:00 PM,SEX OFFENSE,2016,PM,2016-10-13 13:00:00,13
1390255,10721287,10/17/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-10-17 18:00:00,18
1390337,22855,10/17/2016 11:41:00 AM,HOMICIDE,2016,AM,2016-10-17 11:41:00,11
1390338,22856,10/17/2016 09:18:00 PM,HOMICIDE,2016,PM,2016-10-17 21:18:00,21
1390339,22857,10/17/2016 11:32:00 PM,HOMICIDE,2016,PM,2016-10-17 23:32:00,23
1390398,10722620,09/30/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-09-30 12:00:00,12
1390554,10720783,10/18/2016 11:00:00 AM,SEX OFFENSE,2016,AM,2016-10-18 11:00:00,11
1390764,10721205,10/18/2016 06:06:00 PM,SEX OFFENSE,2016,PM,2016-10-18 18:06:00,18
1391074,22858,10/18/2016 07:05:00 AM,HOMICIDE,2016,AM,2016-10-18 07:05:00,7
1391075,22859,10/18/2016 06:40:00 PM,HOMICIDE,2016,PM,2016-10-18 18:40:00,18
1391076,22860,10/18/2016 08:04:00 PM,HOMICIDE,2016,PM,2016-10-18 20:04:00,20
1391627,10723273,10/19/2016 02:15:00 PM,SEX OFFENSE,2016,PM,2016-10-19 14:15:00,14
1391721,10728457,10/19/2016 03:00:00 AM,SEX OFFENSE,2016,AM,2016-10-19 03:00:00,3
1391739,10729334,09/13/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-09-13 12:00:00,12
1391770,22861,10/19/2016 08:00:00 PM,HOMICIDE,2016,PM,2016-10-19 20:00:00,20
1391771,22862,10/19/2016 07:49:00 PM,HOMICIDE,2016,PM,2016-10-19 19:49:00,19
1391778,22873,05/26/2016 08:22:00 PM,HOMICIDE,2016,PM,2016-05-26 20:22:00,20
1391808,10726603,10/16/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-10-16 18:00:00,18
1391829,10727082,10/10/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-10-10 00:01:00,0
1392032,10723247,10/20/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-10-20 12:00:00,12
1393149,10726392,10/21/2016 07:35:00 PM,SEX OFFENSE,2016,PM,2016-10-21 19:35:00,19
1393295,22880,06/16/2016 12:11:00 PM,HOMICIDE,2016,PM,2016-06-16 12:11:00,12
1394056,10733125,09/15/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-09-15 08:00:00,8
1394083,22863,10/22/2016 02:02:00 AM,HOMICIDE,2016,AM,2016-10-22 02:02:00,2
1394084,22864,10/22/2016 10:41:00 AM,HOMICIDE,2016,AM,2016-10-22 10:41:00,10
1394160,10726226,10/23/2016 02:15:00 AM,SEX OFFENSE,2016,AM,2016-10-23 02:15:00,2
1394437,10726820,10/23/2016 03:15:00 PM,SEX OFFENSE,2016,PM,2016-10-23 15:15:00,15
1394808,22866,10/23/2016 09:28:00 AM,HOMICIDE,2016,AM,2016-10-23 09:28:00,9
1394809,22867,10/23/2016 08:22:00 AM,HOMICIDE,2016,AM,2016-10-23 08:22:00,8
1394810,22868,10/23/2016 03:44:00 PM,HOMICIDE,2016,PM,2016-10-23 15:44:00,15
1394811,22869,10/23/2016 03:30:00 AM,HOMICIDE,2016,AM,2016-10-23 03:30:00,3
1394816,22865,10/23/2016 02:25:00 AM,HOMICIDE,2016,AM,2016-10-23 02:25:00,2
1394817,22870,10/23/2016 03:45:00 AM,HOMICIDE,2016,AM,2016-10-23 03:45:00,3
1394824,10452169,03/17/2016 03:55:00 PM,SEX OFFENSE,2016,PM,2016-03-17 15:55:00,15
1394838,10692506,09/23/2016 04:30:00 AM,SEX OFFENSE,2016,AM,2016-09-23 04:30:00,4
1394897,10730261,10/14/2016 09:00:00 PM,SEX OFFENSE,2016,PM,2016-10-14 21:00:00,21
1394922,10730757,10/18/2016 09:00:00 AM,SEX OFFENSE,2016,AM,2016-10-18 09:00:00,9
1395118,10734848,10/19/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-10-19 19:00:00,19
1395273,10727824,10/24/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-10-24 00:00:00,0
1395511,10728424,10/24/2016 06:01:00 PM,SEX OFFENSE,2016,PM,2016-10-24 18:01:00,18
1395842,22871,10/24/2016 05:33:00 AM,HOMICIDE,2016,AM,2016-10-24 05:33:00,5
1395854,22890,10/24/2016 12:01:00 AM,HOMICIDE,2016,AM,2016-10-24 00:01:00,0
1395855,22872,10/24/2016 05:49:00 PM,HOMICIDE,2016,PM,2016-10-24 17:49:00,17
1395907,10507885,05/03/2016 11:45:00 AM,SEX OFFENSE,2016,AM,2016-05-03 11:45:00,11
1396428,10730649,10/25/2016 04:45:00 PM,SEX OFFENSE,2016,PM,2016-10-25 16:45:00,16
1396546,10737213,10/03/2016 09:00:00 AM,SEX OFFENSE,2016,AM,2016-10-03 09:00:00,9
1396553,22875,10/25/2016 11:15:00 PM,HOMICIDE,2016,PM,2016-10-25 23:15:00,23
1396570,22874,10/25/2016 09:20:00 AM,HOMICIDE,2016,AM,2016-10-25 09:20:00,9
1397245,22876,10/26/2016 04:00:00 PM,HOMICIDE,2016,PM,2016-10-26 16:00:00,16
1397246,22877,10/26/2016 07:16:00 PM,HOMICIDE,2016,PM,2016-10-26 19:16:00,19
1397247,22908,10/09/2016 04:20:00 AM,HOMICIDE,2016,AM,2016-10-09 04:20:00,4
1397421,10731309,10/27/2016 04:30:00 AM,SEX OFFENSE,2016,AM,2016-10-27 04:30:00,4
1397665,10732319,10/27/2016 04:30:00 PM,SEX OFFENSE,2016,PM,2016-10-27 16:30:00,16
1398086,10739885,08/01/2016 05:00:00 AM,SEX OFFENSE,2016,AM,2016-08-01 05:00:00,5
1398112,22878,10/27/2016 12:18:00 AM,HOMICIDE,2016,AM,2016-10-27 00:18:00,0
1398113,22879,10/27/2016 06:56:00 PM,HOMICIDE,2016,PM,2016-10-27 18:56:00,18
1398252,10733274,10/28/2016 10:52:00 AM,SEX OFFENSE,2016,AM,2016-10-28 10:52:00,10
1398519,10733934,10/28/2016 06:20:00 PM,SEX OFFENSE,2016,PM,2016-10-28 18:20:00,18
1398876,22881,10/28/2016 10:58:00 PM,HOMICIDE,2016,PM,2016-10-28 22:58:00,22
1398877,22887,10/28/2016 09:00:00 PM,HOMICIDE,2016,PM,2016-10-28 21:00:00,21
1398888,22882,10/28/2016 11:02:00 PM,HOMICIDE,2016,PM,2016-10-28 23:02:00,23
1398889,22883,10/28/2016 11:02:00 PM,HOMICIDE,2016,PM,2016-10-28 23:02:00,23
1399072,10734231,10/29/2016 04:00:00 AM,SEX OFFENSE,2016,AM,2016-10-29 04:00:00,4
1399117,10734299,10/29/2016 07:09:00 AM,SEX OFFENSE,2016,AM,2016-10-29 07:09:00,7
1399273,10734693,10/29/2016 02:30:00 PM,SEX OFFENSE,2016,PM,2016-10-29 14:30:00,14
1399477,10735060,10/29/2016 11:00:00 PM,SEX OFFENSE,2016,PM,2016-10-29 23:00:00,23
1399733,22884,10/29/2016 01:03:00 AM,HOMICIDE,2016,AM,2016-10-29 01:03:00,1
1399734,22885,10/29/2016 03:15:00 AM,HOMICIDE,2016,AM,2016-10-29 03:15:00,3
1399735,22886,10/29/2016 01:30:00 AM,HOMICIDE,2016,AM,2016-10-29 01:30:00,1
1399736,22891,10/29/2016 05:14:00 PM,HOMICIDE,2016,PM,2016-10-29 17:14:00,17
1399739,22892,10/29/2016 06:02:00 PM,HOMICIDE,2016,PM,2016-10-29 18:02:00,18
1399740,22893,10/29/2016 08:05:00 PM,HOMICIDE,2016,PM,2016-10-29 20:05:00,20
1399741,22894,10/29/2016 07:45:00 PM,HOMICIDE,2016,PM,2016-10-29 19:45:00,19
1399878,10735346,10/30/2016 06:59:00 AM,SEX OFFENSE,2016,AM,2016-10-30 06:59:00,6
1400423,22895,10/30/2016 12:59:00 AM,HOMICIDE,2016,AM,2016-10-30 00:59:00,0
1400424,22896,10/30/2016 01:19:00 AM,HOMICIDE,2016,AM,2016-10-30 01:19:00,1
1400425,22897,10/30/2016 03:38:00 AM,HOMICIDE,2016,AM,2016-10-30 03:38:00,3
1400426,22899,10/30/2016 04:46:00 AM,HOMICIDE,2016,AM,2016-10-30 04:46:00,4
1400432,22898,10/30/2016 03:06:00 AM,HOMICIDE,2016,AM,2016-10-30 03:06:00,3
1400433,22900,10/30/2016 03:45:00 AM,HOMICIDE,2016,AM,2016-10-30 03:45:00,3
1400434,22901,10/30/2016 03:37:00 AM,HOMICIDE,2016,AM,2016-10-30 03:37:00,3
1400915,10737045,10/31/2016 06:30:00 AM,SEX OFFENSE,2016,AM,2016-10-31 06:30:00,6
1401419,22902,10/31/2016 04:09:00 AM,HOMICIDE,2016,AM,2016-10-31 04:09:00,4
1401420,22903,10/31/2016 08:00:00 PM,HOMICIDE,2016,PM,2016-10-31 20:00:00,20
1401421,22907,10/31/2016 01:01:00 PM,HOMICIDE,2016,PM,2016-10-31 13:01:00,13
1401422,22909,10/31/2016 01:15:00 PM,HOMICIDE,2016,PM,2016-10-31 13:15:00,13
1401556,10737808,11/01/2016 07:00:00 AM,SEX OFFENSE,2016,AM,2016-11-01 07:00:00,7
1402162,10745610,07/03/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-07-03 18:00:00,18
1402193,22904,11/01/2016 01:00:00 AM,HOMICIDE,2016,AM,2016-11-01 01:00:00,1
1402194,22905,11/01/2016 02:58:00 AM,HOMICIDE,2016,AM,2016-11-01 02:58:00,2
1402195,22906,11/01/2016 10:05:00 PM,HOMICIDE,2016,PM,2016-11-01 22:05:00,22
1402205,22913,11/01/2016 06:30:00 PM,HOMICIDE,2016,PM,2016-11-01 18:30:00,18
1402496,10740148,11/02/2016 05:00:00 PM,SEX OFFENSE,2016,PM,2016-11-02 17:00:00,17
1402868,22910,11/02/2016 07:55:00 PM,HOMICIDE,2016,PM,2016-11-02 19:55:00,19
1402869,22911,11/02/2016 09:52:00 PM,HOMICIDE,2016,PM,2016-11-02 21:52:00,21
1402870,22912,11/02/2016 07:30:00 PM,HOMICIDE,2016,PM,2016-11-02 19:30:00,19
1402871,22917,11/02/2016 08:22:00 AM,HOMICIDE,2016,AM,2016-11-02 08:22:00,8
1402872,22919,11/02/2016 04:45:00 PM,HOMICIDE,2016,PM,2016-11-02 16:45:00,16
1403622,10742357,11/03/2016 11:00:00 AM,SEX OFFENSE,2016,AM,2016-11-03 11:00:00,11
1403774,22918,11/03/2016 06:20:00 PM,HOMICIDE,2016,PM,2016-11-03 18:20:00,18
1403775,22920,11/03/2016 11:11:00 PM,HOMICIDE,2016,PM,2016-11-03 23:11:00,23
1403777,10740595,11/03/2016 03:56:00 AM,HOMICIDE,2016,AM,2016-11-03 03:56:00,3
1403827,10741841,11/04/2016 07:45:00 AM,SEX OFFENSE,2016,AM,2016-11-04 07:45:00,7
1403852,22914,11/03/2016 12:08:00 AM,HOMICIDE,2016,AM,2016-11-03 00:08:00,0
